"","ID","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","COMMENTS","CREATED_BY_USER_ID","CREATED_DATETIME","MODIFIED_BY_USER_ID","MODIFIED_DATETIME","REF_WADS_PROGRAM_ID","REF_WADS_DEPARTMENT_ID","IS_ACTIVE","IS_MANUAL_ENTRY_ALLOWED"
"1948",4895,"1158AO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.
",NA,0,"2019-04-26 06:36:42.0000000",0,"2019-04-26 06:36:42.0000000",2,2,FALSE,TRUE
"1949",4896,"1150CO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",46,2,FALSE,TRUE
"1950",4897,"1151CO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",46,2,FALSE,TRUE
"1951",4898,"1157CO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",46,2,FALSE,TRUE
"1952",4899,"1158CO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",46,2,FALSE,TRUE
"1953",4901,"1133AO","Express Mail Other Animal Products (KGS)","Record the weight in kilograms of other Animal Products interceptions from express mail.  Paired with code 1132AO
",NA,0,"2019-04-26 06:36:24.0000000",0,"2019-04-26 06:36:24.0000000",40,2,FALSE,TRUE
"1954",4902,"1150EO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:31.0000000",0,"2019-04-26 06:36:31.0000000",40,2,FALSE,TRUE
"1955",4903,"1151EO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:35.0000000",0,"2019-04-26 06:36:35.0000000",40,2,FALSE,TRUE
"1956",4904,"1157EO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:39.0000000",0,"2019-04-26 06:36:39.0000000",40,2,FALSE,TRUE
"1957",4905,"1158EO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:43.0000000",0,"2019-04-26 06:36:43.0000000",40,2,FALSE,TRUE
"1958",4907,"1099BO","QMIs Meat - Other (KGS)","Record the weight of other meat interception in kilograms from Foreign inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.",NA,0,"2019-04-26 06:36:11.0000000",0,"2019-04-26 06:36:11.0000000",41,2,FALSE,TRUE
"1959",4911,"1099DO","Total Other Byproducts (KGS)","Record the weight in kilograms of other inedible animal byproducts from Foreign interceptions.  These are byproducts not classified as dairy, equine, avian, swine, or ruminant.
",NA,0,"2019-04-26 06:36:15.0000000",0,"2019-04-26 06:36:15.0000000",41,2,FALSE,TRUE
"1960",4912,"1150IO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:32.0000000",0,"2019-04-26 06:36:32.0000000",11,2,FALSE,TRUE
"1961",4913,"1151IO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:36.0000000",0,"2019-04-26 06:36:36.0000000",11,2,FALSE,TRUE
"1962",4914,"1157IO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:40.0000000",0,"2019-04-26 06:36:40.0000000",11,2,FALSE,TRUE
"1963",4915,"1158IO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:44.0000000",0,"2019-04-26 06:36:44.0000000",11,2,FALSE,TRUE
"1964",4917,"1176O","Total Meat - Other QMIs, (KGS)","Record the weight of other meat interception in kilograms from Inland inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.",NA,0,"2019-04-26 06:36:49.0000000",0,"2019-04-26 06:36:49.0000000",11,2,FALSE,TRUE
"1965",4919,"1073G","Total Meat - Other (KGS)","Record the weight of other meat interception in kilograms from Land Border inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.",NA,0,"2019-04-26 06:35:57.0000000",0,"2019-04-26 06:35:57.0000000",3,2,FALSE,TRUE
"1966",4920,"1074G","Total Other Inedible Animal Byproducts QMIs","Record the number of inedible animal product/byproduct interceptions found from vehicle, pedestrian, bus, railcar, and passenger train inspections. Note: This activity code is paired with activity code 1075G.",NA,0,"2019-04-26 06:36:01.0000000",0,"2019-04-26 06:36:01.0000000",3,2,FALSE,TRUE
"1967",4921,"1075G","Total Other Inedible Animal Byproducts QMIs, (KGS)","Record the weight of Total Other Inedible Byproduct interceptions in kilograms. Note: This activity code is paired with code 1074G.",NA,0,"2019-04-26 06:36:04.0000000",0,"2019-04-26 06:36:04.0000000",3,2,FALSE,TRUE
"1968",4922,"1150LO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:33.0000000",0,"2019-04-26 06:36:33.0000000",3,2,FALSE,TRUE
"1969",4923,"1151LO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:36.0000000",0,"2019-04-26 06:36:36.0000000",3,2,FALSE,TRUE
"1970",4924,"1157LO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:40.0000000",0,"2019-04-26 06:36:40.0000000",3,2,FALSE,TRUE
"1971",4925,"1158LO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:44.0000000",0,"2019-04-26 06:36:44.0000000",3,2,FALSE,TRUE
"1972",4927,"1012O","Total Meat - Other (KGS)","Record the weight of the cargo interception in kilograms. See code 1011C.
",NA,0,"2019-04-26 06:35:34.0000000",0,"2019-04-26 06:35:34.0000000",1,2,FALSE,TRUE
"1973",4929,"1014C","Total Other Inedible Animal Byproducts QMIs, (KGS)","Record the weight of Total Other Inedible Byproduct interceptions in kilograms.  See code 1013C.
",NA,0,"2019-04-26 06:35:36.0000000",0,"2019-04-26 06:35:36.0000000",1,2,FALSE,TRUE
"1974",4930,"1150MO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:33.0000000",0,"2019-04-26 06:36:33.0000000",1,2,FALSE,TRUE
"1975",4931,"1151MO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:37.0000000",0,"2019-04-26 06:36:37.0000000",1,2,FALSE,TRUE
"1976",4932,"1157MO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:41.0000000",0,"2019-04-26 06:36:41.0000000",1,2,FALSE,TRUE
"1977",4933,"1158MO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:45.0000000",0,"2019-04-26 06:36:45.0000000",1,2,FALSE,TRUE
"1978",4935,"1133O","Total Meat - Other (KGS)","Record the weight in kilograms of Other Meat interceptions from mail.  This activity code is paired with activity code 1032-O.
",NA,0,"2019-04-26 06:36:25.0000000",0,"2019-04-26 06:36:25.0000000",42,2,FALSE,TRUE
"1979",4936,"1150UO","Reject-Commercial Other Meat","Record by AWB, House Bills, Manifest, or B/L the number of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:34.0000000",0,"2019-04-26 06:36:34.0000000",42,2,FALSE,TRUE
"1980",4937,"1151UO","Reject-Commercial Other Meat (KGS)","Record the weight in kilograms of commercial other meat rejected that does not fall under the category of dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:38.0000000",0,"2019-04-26 06:36:38.0000000",42,2,FALSE,TRUE
"1981",4938,"1157UO","Reject-Commercial Other Meat Byproduct","Record by AWB, House Bills, Manifest, or B/L the number of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:42.0000000",0,"2019-04-26 06:36:42.0000000",42,2,FALSE,TRUE
"1982",4939,"1158UO","Reject-Commercial Other Meat Byproduct (KGS)","Record the weight in kilograms of commercial other inedible meat rejected that does not fall under the category of inedible dairy, equine, avian, ruminant, or swine shipments rejected.",NA,0,"2019-04-26 06:36:46.0000000",0,"2019-04-26 06:36:46.0000000",42,2,FALSE,TRUE
"1983",4952,"1135BO","QMIs Other Byproducts (KGS) - Express Courier","Record the weight of Other Byproducts intercepted in kilograms from Express Courier (Fed-X, DHL, UPS, etc.), or ground courier. Source document is PPQ form 287",NA,0,"2019-04-26 06:36:28.0000000",0,"2019-04-26 06:36:28.0000000",46,2,FALSE,TRUE
"1984",4954,"1072BE","QMIs Equine (Pedestrian)","Record the number of Equine interceptions found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:51.0000000",0,"2019-04-26 06:35:51.0000000",3,2,FALSE,TRUE
"1985",4959,"1073BD","QMIs Dairy (KGS) - Pedestrian","Record the weight of Dairy interceptions in kilograms found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1986",4960,"1073BE","QMIs Equine (KGS) - Pedestrian","Record the weight of Equine interceptions in kilograms found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1987",4961,"1073BP","QMIIs Avian (KGS) - Pedestrian","Record the weight of Avian interceptions in kilograms found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1988",4962,"1073BR","QMIs Ruminant (KGS) - Pedestrian","Record the weight of Ruminant interceptions in kilograms found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1989",4963,"1073BS","QMIs Swine (KGS) - Pedestrian","Record the weight of Swine interceptions in kilograms found from pedestrian inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1990",4964,"1073BO","QMIs Total Meat Other (KGS) - Pedestrian","Record the weight of other meat interception in kilograms from Land Border inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1991",4965,"1072CD","QMIs Dairy (Cargo)","Record the number of Dairy interceptions found from cargo inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"1992",4966,"1072CE","QMIs Equine (Cargo)","Record the number of Equine interceptions found from cargo inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"1993",4967,"1072CP","QMIs Avian (Cargo)","Record the number of Avian interceptions found from cargo inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"1994",4968,"1072CR","QMIs Ruminant (Cargo)","Record the number of Ruminant interceptions found from cargo inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"1995",4969,"1072CS","QMIs Swine (Cargo)","Record the number of Swine interceptions found from cargo inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"1996",4971,"1073CD","QMIs Dairy (KGS) - Cargo","Record the weight of Dairy interceptions in kilograms found from cargo inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1997",4972,"1073CE","QMIs Equine (KGS) - Cargo","Record the weight of Equine interceptions in kilograms found from cargo inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1998",4973,"1073CP","QMIIs Avian (KGS) - Cargo","Record the weight of Avian interceptions in kilograms found from cargo inspections.
",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"1999",4974,"1073CR","QMIs Ruminant (KGS) - Cargo","Record the weight of Ruminant interceptions in kilograms found from cargo inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2000",4975,"1073CS","QMIs Swine (KGS) - Cargo","Record the weight of Swine interceptions in kilograms found from cargo inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2001",4976,"1073CO","QMIs Total Meat Other (KGS) - Cargo","Record the weight of other meat interception in kilograms from Land Border Cargo inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.",NA,0,"2019-04-26 06:35:55.0000000",0,"2019-04-26 06:35:55.0000000",3,2,FALSE,TRUE
"2002",4977,"1072DD","QMIs Dairy (Bus)","Record the number of Dairy interceptions found from bus inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"2003",4978,"1072DE","QMIs Equine (Bus)","Record the number of Equine interceptions found from bus inspections.
",NA,0,"2019-04-26 06:35:52.0000000",0,"2019-04-26 06:35:52.0000000",3,2,FALSE,TRUE
"2004",4979,"1072DP","QMIs Avian (Bus)","Record the number of Avian interceptions found from bus inspections.
",NA,0,"2019-04-26 06:35:53.0000000",0,"2019-04-26 06:35:53.0000000",3,2,FALSE,TRUE
"2005",4980,"1072DR","QMIs Ruminant (Bus)","Record the number of Ruminant interceptions found from bus inspections.
",NA,0,"2019-04-26 06:35:53.0000000",0,"2019-04-26 06:35:53.0000000",3,2,FALSE,TRUE
"2006",4981,"1072DS","QMIs Swine (Bus)","Record the number of Swine interceptions found from bus inspections.
",NA,0,"2019-04-26 06:35:53.0000000",0,"2019-04-26 06:35:53.0000000",3,2,FALSE,TRUE
"2007",4983,"1073DD","QMIs Dairy (KGS) - Bus","Record the weight of Dairy interceptions in kilograms found from bus inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2008",4984,"1073DE","QMIs Equine (KGS) - Bus","Record the weight of Equine interceptions in kilograms found from bus inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2009",4985,"1073DP","QMIIs Avian (KGS) - Bus","Record the weight of Avian interceptions in kilograms found from bus inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2010",4986,"1073DR","QMIs Ruminant (KGS) - Bus","Record the weight of Ruminant interceptions in kilograms found from bus inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2011",4987,"1073DS","QMIs Swine (KGS) - Bus","Record the weight of Swine interceptions in kilograms found from bus inspections.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2012",4988,"1073DO","QMIs Meat Other (KGS) - Bus","Record the weight of other meat interception in kilograms from Land Border Bus inspections.  These are products not classified as dairy, equine, avian, swine, or ruminant.
",NA,0,"2019-04-26 06:35:56.0000000",0,"2019-04-26 06:35:56.0000000",3,2,FALSE,TRUE
"2013",4989,"1072FD","QMIs Dairy (Pax Train)","Record the number of Dairy interceptions found from Pax Train inspections.
",NA,0,"2019-04-26 06:35:53.0000000",0,"2019-04-26 06:35:53.0000000",3,2,FALSE,TRUE
